sample_1,sample_2,true_label,predicted_label,distance
IAM297_1,IAM297_2,0,1,1.2912568
IAM278_2,IAM294_2,1,1,1.3180149
IAM283_2,IAM479_1,1,1,1.1649061
IAM609_1,IAM615_1,1,1,1.3810238
IAM233_2,IAM233_1,0,0,0.29778323
IAM550_2,IAM550_4,0,0,0.1661836
IAM026_2,IAM026_5,0,0,0.22414763
IAM340_3,IAM340_6,0,0,0.22523491
IAM122_1,IAM519_1,1,0,0.21293081
IAM188_1,IAM188_2,0,0,0.13637029
IAM415_6,IAM415_1,0,0,0.30874214
IAM274_5,IAM274_4,0,0,0.09274668
IAM033_1,IAM465_1,1,1,1.3944058
IAM414_2,IAM414_1,0,0,0.46981832
IAM447_1,IAM642_1,1,0,0.44159704
IAM138_1,IAM416_1,1,1,0.7927428
IAM511_1,IAM671_6,1,1,1.4144845
IAM150_10,IAM150_5,0,0,0.055767823
IAM334_6,IAM334_7,0,0,0.16414954
IAM535_1,IAM567_6,1,1,1.0261604
IAM124_1,IAM429_1,1,1,0.9071198
IAM212_2,IAM212_1,0,0,0.2217139
IAM351_4,IAM351_5,0,0,0.16748655
IAM007_2,IAM365_1,1,1,1.4717101
IAM547_2,IAM547_5,0,0,0.11623594
IAM334_6,IAM334_4,0,0,0.24574363
IAM346_9,IAM346_1,0,0,0.099691525
IAM671_7,IAM671_5,0,0,0.23915029
IAM304_1,IAM344_1,1,1,0.88249815
IAM029_1,IAM122_1,1,1,1.2686242
IAM346_7,IAM346_9,0,0,0.10240865
IAM112_1,IAM649_1,1,1,1.4704727
IAM341_8,IAM341_5,0,0,0.26916036
IAM551_7,IAM551_4,0,0,0.27625224
IAM034_1,IAM564_1,1,0,0.6385062
IAM337_9,IAM337_5,0,0,0.27012545
IAM120_1,IAM398_1,1,1,1.3868504
IAM345_5,IAM345_6,0,0,0.072771534
IAM246_3,IAM246_2,0,0,0.11220934
IAM347_9,IAM347_5,0,0,0.26308328
IAM349_7,IAM349_3,0,0,0.4893931
IAM379_1,IAM379_2,0,0,0.2194829
IAM325_2,IAM325_1,0,0,0.16496016
IAM246_2,IAM614_1,1,1,1.2605726
IAM455_3,IAM601_1,1,1,1.1198285
IAM200_1,IAM403_1,1,1,0.88215834
IAM291_1,IAM291_2,0,0,0.3664775
IAM268_1,IAM666_1,1,1,1.010532
IAM181_1,IAM353_3,1,1,0.7951537
IAM392_1,IAM392_3,0,0,0.35370386
IAM286_3,IAM424_1,1,1,1.2401309
IAM142_1,IAM272_3,1,1,0.9719407
IAM247_5,IAM516_1,1,1,1.375614
IAM026_2,IAM043_1,1,1,0.822329
IAM384_3,IAM384_6,0,0,0.13861841
IAM055_1,IAM225_1,1,1,0.88153005
IAM551_2,IAM551_7,0,0,0.10110267
IAM022_1,IAM593_1,1,1,1.1653831
IAM552_8,IAM552_7,0,0,0.0797468
IAM563_2,IAM659_1,1,0,0.6265608
IAM344_5,IAM344_4,0,0,0.12739423
IAM314_1,IAM363_1,1,1,1.3718005
IAM346_3,IAM346_1,0,0,0.15864451
IAM214_2,IAM286_3,1,1,1.3881059
IAM125_3,IAM125_5,0,0,0.59974706
IAM339_6,IAM339_5,0,0,0.3623342
IAM185_1,IAM197_1,1,1,1.2161801
IAM344_2,IAM344_4,0,0,0.06973836
IAM588_9,IAM588_10,0,0,0.54173267
IAM339_5,IAM339_8,0,0,0.38548377
IAM037_4,IAM037_3,0,0,0.40672117
IAM191_1,IAM360_1,1,1,1.3137318
IAM160_1,IAM160_2,0,0,0.3290134
IAM342_8,IAM342_4,0,0,0.32670435
IAM286_3,IAM286_4,0,0,0.27624595
IAM340_3,IAM340_9,0,0,0.65229785
IAM332_6,IAM389_3,1,1,1.4091611
IAM552_3,IAM552_4,0,0,0.5247098
IAM315_6,IAM315_2,0,0,0.4041889
IAM158_1,IAM158_2,0,0,0.5250081
IAM016_1,IAM137_1,1,1,0.96044797
IAM131_4,IAM131_2,0,0,0.06747484
IAM316_1,IAM551_8,1,1,1.3337568
IAM352_2,IAM352_5,0,0,0.16406254
IAM031_1,IAM151_9,1,1,1.2163093
IAM380_2,IAM515_1,1,1,0.92130286
IAM110_1,IAM636_1,1,1,1.2806937
IAM151_4,IAM151_7,0,0,0.11801372
IAM498_5,IAM498_2,0,0,0.14297149
IAM209_7,IAM209_6,0,0,0.2546248
IAM118_4,IAM118_1,0,0,0.07649322
IAM338_6,IAM410_1,1,1,1.4058096
IAM398_1,IAM408_1,1,1,1.4535519
IAM671_10,IAM671_1,0,0,0.23350632
IAM308_1,IAM533_1,1,1,1.0345587
IAM439_1,IAM540_1,1,1,1.4035782
IAM320_2,IAM320_1,0,0,0.20460935
IAM567_3,IAM567_2,0,0,0.22167628
IAM083_1,IAM191_1,1,1,0.8079233
IAM345_5,IAM345_9,0,0,0.09902985
IAM567_2,IAM567_5,0,0,0.4312635
IAM155_9,IAM155_8,0,0,0.11085899
IAM266_1,IAM401_1,1,1,1.3846091
IAM263_1,IAM355_4,1,1,1.1397321
IAM551_4,IAM551_9,0,0,0.19206667
IAM050_1,IAM287_4,1,1,1.1099709
IAM153_10,IAM153_2,0,0,0.3261587
IAM312_1,IAM609_1,1,1,0.9407589
IAM518_1,IAM652_1,1,1,0.7785759
IAM004_1,IAM211_1,1,0,0.5714737
IAM179_2,IAM618_1,1,0,0.6388053
IAM391_4,IAM563_1,1,1,1.0731059
IAM274_3,IAM542_1,1,1,1.2023886
IAM280_2,IAM428_1,1,1,1.2688174
IAM446_2,IAM446_1,0,0,0.2780127
IAM019_3,IAM019_1,0,0,0.21360794
IAM561_2,IAM561_1,0,0,0.7040057
IAM268_1,IAM614_1,1,1,1.2539905
IAM635_7,IAM635_3,0,0,0.23681484
IAM582_1,IAM582_5,0,0,0.5756099
IAM388_1,IAM388_2,0,0,0.15841946
IAM154_5,IAM154_3,0,0,0.35079473
IAM384_4,IAM384_6,0,0,0.3026576
IAM235_1,IAM412_1,1,0,0.7280269
IAM082_1,IAM648_1,1,0,0.39364073
IAM093_2,IAM093_1,0,0,0.1737339
IAM211_2,IAM420_2,1,0,0.40175784
IAM334_1,IAM334_7,0,0,0.30149293
IAM578_1,IAM666_1,1,1,0.9320509
IAM392_2,IAM392_3,0,0,0.4147608
IAM283_1,IAM435_1,1,1,1.1819161
IAM172_1,IAM214_2,1,1,0.9855514
IAM385_4,IAM385_5,0,0,0.22043808
IAM129_2,IAM285_4,1,1,0.8175777
IAM552_3,IAM552_7,0,0,0.40044546
IAM094_3,IAM094_2,0,0,0.2195262
IAM526_1,IAM629_1,1,1,1.2538413
IAM563_1,IAM563_2,0,0,0.1821896
IAM341_5,IAM341_9,0,0,0.12941529
IAM114_1,IAM468_1,1,1,1.3352845
IAM151_6,IAM151_1,0,0,0.29034835
IAM455_2,IAM455_4,0,0,0.47362572
IAM148_1,IAM562_1,1,1,1.1498276
IAM125_1,IAM125_2,0,1,0.8750305
IAM417_1,IAM435_1,1,1,1.2666909
IAM204_2,IAM204_5,0,0,0.13907307
IAM498_4,IAM498_1,0,0,0.06883534
IAM373_1,IAM506_1,1,1,1.4240309
IAM332_4,IAM332_2,0,0,0.04928999
IAM026_1,IAM026_5,0,0,0.46335375
IAM635_1,IAM635_2,0,0,0.19424899
IAM471_1,IAM619_1,1,1,1.2162474
IAM092_3,IAM113_2,1,1,0.7844723
IAM196_1,IAM293_1,1,1,1.3121804
IAM192_2,IAM653_1,1,1,1.2869551
IAM264_1,IAM612_1,1,1,0.94989794
IAM582_3,IAM582_5,0,0,0.36363485
IAM384_5,IAM384_6,0,0,0.15044664
IAM242_2,IAM242_3,0,0,0.59600765
IAM153_2,IAM153_6,0,0,0.35413626
IAM047_1,IAM073_1,1,1,1.3956058
IAM273_2,IAM497_2,1,1,1.3813306
IAM315_3,IAM346_2,1,1,0.82179993
IAM151_5,IAM151_3,0,0,0.11695331
IAM417_1,IAM468_1,1,1,1.3744168
IAM151_10,IAM151_7,0,0,0.16592816
IAM337_1,IAM337_6,0,0,0.34781376
IAM099_1,IAM417_1,1,1,0.99295413
IAM580_1,IAM648_1,1,0,0.6680528
IAM161_2,IAM577_1,1,1,1.2420045
IAM499_1,IAM650_1,1,1,0.8683596
IAM343_5,IAM343_9,0,1,0.77207845
IAM003_2,IAM003_1,0,0,0.17459524
IAM509_1,IAM618_1,1,0,0.7066972
IAM339_5,IAM339_7,0,0,0.30249786
IAM330_2,IAM330_1,0,0,0.72654706
IAM496_2,IAM496_3,0,0,0.17577268
IAM670_10,IAM670_1,0,0,0.43065152
IAM348_9,IAM348_1,0,0,0.2446452
IAM093_1,IAM155_8,1,1,1.2468793
IAM127_2,IAM227_1,1,1,1.1006674
IAM384_8,IAM384_10,0,0,0.12915067
IAM336_3,IAM583_5,1,1,1.3466653
IAM181_2,IAM595_1,1,0,0.6801544
IAM517_1,IAM590_1,1,1,1.4047068
IAM146_1,IAM647_1,1,1,1.3872414
IAM155_3,IAM155_4,0,0,0.07119843
IAM345_5,IAM345_7,0,0,0.06621639
IAM293_5,IAM293_1,0,0,0.37298805
IAM583_4,IAM583_2,0,0,0.3281525
IAM246_4,IAM643_1,1,1,1.350276
IAM469_1,IAM622_1,1,1,1.1058166
IAM550_5,IAM550_3,0,0,0.12374559
IAM151_6,IAM151_5,0,0,0.29161498
IAM349_6,IAM349_1,0,0,0.28488353
IAM495_1,IAM495_3,0,0,0.4602005
IAM004_1,IAM364_2,1,1,1.2748017
IAM347_6,IAM347_9,0,0,0.15510948
IAM206_1,IAM206_2,0,0,0.4434409
IAM547_4,IAM547_2,0,0,0.055865407
IAM195_2,IAM623_1,1,1,1.2054142
IAM122_1,IAM277_2,1,1,1.4257488
IAM559_1,IAM559_2,0,0,0.2142879
IAM052_1,IAM078_1,1,1,1.3719039
IAM377_1,IAM450_2,1,1,0.84464973
IAM339_8,IAM339_1,0,0,0.5767847
IAM333_4,IAM333_9,0,1,0.8747388
IAM077_1,IAM627_1,1,1,1.2819369
IAM155_3,IAM155_6,0,0,0.1369072
IAM005_1,IAM270_1,1,1,1.247018
IAM436_1,IAM586_1,1,1,1.3708416
IAM286_1,IAM286_2,0,0,0.33610353
IAM414_1,IAM433_1,1,1,0.9914466
IAM064_2,IAM460_1,1,1,0.95528364
IAM349_8,IAM535_1,1,1,1.2389445
IAM107_2,IAM583_2,1,1,1.2813425
IAM283_1,IAM418_1,1,0,0.49499828
IAM293_3,IAM388_1,1,1,1.2320445
IAM024_1,IAM287_3,1,0,0.58223426
IAM335_4,IAM335_2,0,0,0.46765622
IAM403_1,IAM515_1,1,0,0.674634
IAM588_6,IAM588_9,0,0,0.3119813
IAM671_7,IAM671_1,0,0,0.29968333
IAM037_1,IAM037_5,0,0,0.1664313
IAM352_4,IAM352_1,0,0,0.4034764
IAM062_3,IAM062_2,0,0,0.33012125
IAM125_4,IAM125_2,0,0,0.408264
IAM238_1,IAM476_1,1,1,1.1112454
IAM582_1,IAM582_2,0,0,0.48848724
IAM107_3,IAM107_4,0,0,0.2032069
IAM396_1,IAM640_1,1,0,0.623435
IAM409_1,IAM623_1,1,1,1.0807924
IAM324_1,IAM324_2,0,0,0.18924204
IAM285_5,IAM296_3,1,0,0.7171822
IAM347_4,IAM347_9,0,0,0.102786265
IAM547_2,IAM593_1,1,1,1.2776837
IAM321_2,IAM543_1,1,1,0.96904135
IAM155_1,IAM155_3,0,0,0.07585863
IAM037_4,IAM251_1,1,1,0.86085135
IAM150_2,IAM150_7,0,0,0.15365675
IAM312_1,IAM489_2,1,0,0.36257172
IAM090_1,IAM475_1,1,1,1.2317284
IAM348_9,IAM348_6,0,0,0.15790398
IAM154_1,IAM154_7,0,0,0.22035794
IAM005_1,IAM242_2,1,1,0.97229004
IAM288_1,IAM288_3,0,0,0.18266213
IAM547_1,IAM547_5,0,0,0.22213314
IAM195_2,IAM204_3,1,1,1.010291
IAM333_5,IAM333_3,0,0,0.38474712
IAM199_1,IAM323_1,1,1,1.1008462
IAM083_1,IAM350_2,1,1,1.4423336
IAM248_5,IAM318_1,1,1,1.2250721
IAM349_7,IAM349_9,0,0,0.34525484
IAM199_1,IAM199_4,0,0,0.5563355
IAM064_2,IAM391_5,1,1,1.3071256
IAM387_1,IAM387_2,0,0,0.13343245
IAM256_2,IAM557_1,1,0,0.35249597
IAM449_2,IAM558_1,1,1,1.0637506
IAM055_1,IAM530_1,1,1,0.80704206
IAM334_9,IAM334_4,0,0,0.31141362
IAM043_1,IAM666_1,1,1,0.96035826
IAM497_2,IAM497_1,0,0,0.16661909
IAM551_2,IAM551_9,0,0,0.11026593
IAM334_1,IAM453_1,1,1,1.0310163
IAM123_2,IAM345_2,1,1,1.1643293
IAM544_1,IAM544_3,0,0,0.18338014
IAM670_10,IAM670_5,0,0,0.27688703
IAM671_1,IAM671_5,0,0,0.4018735
IAM021_1,IAM542_1,1,1,1.2269403
IAM350_4,IAM350_1,0,0,0.30026853
IAM029_1,IAM129_2,1,0,0.5962138
IAM198_1,IAM334_4,1,1,0.8322997
IAM404_1,IAM566_1,1,1,1.1871548
IAM588_3,IAM588_6,0,0,0.28006795
IAM120_1,IAM226_1,1,1,1.333449
IAM071_1,IAM194_1,1,1,1.3895231
IAM064_2,IAM064_3,0,0,0.32162622
IAM354_2,IAM354_4,0,0,0.17860289
IAM346_6,IAM346_5,0,0,0.17209761
IAM289_5,IAM458_3,1,1,0.97119856
IAM456_3,IAM456_5,0,0,0.07833139
IAM233_2,IAM492_1,1,0,0.5261653
IAM390_1,IAM390_5,0,0,0.4461095
IAM592_1,IAM644_1,1,0,0.667339
IAM291_3,IAM658_2,1,1,1.1884412
IAM426_1,IAM512_1,1,1,1.1131518
IAM384_5,IAM384_9,0,0,0.26459658
IAM190_2,IAM508_1,1,0,0.513549
IAM150_10,IAM150_4,0,0,0.12530906
IAM149_1,IAM258_1,1,1,1.0167161
IAM056_1,IAM124_2,1,1,0.7976889
IAM489_1,IAM632_1,1,1,1.4314243
IAM239_4,IAM239_3,0,0,0.4303204
IAM495_1,IAM495_2,0,0,0.24159673
IAM111_4,IAM298_3,1,1,1.3301932
IAM570_1,IAM578_1,1,1,1.0873148
IAM098_1,IAM346_2,1,1,1.3081161
IAM361_1,IAM463_1,1,1,1.0461124
IAM336_4,IAM336_1,0,0,0.14338478
IAM212_3,IAM630_1,1,1,1.0365838
IAM032_1,IAM063_3,1,1,0.9992626
IAM357_1,IAM357_2,0,0,0.5519984
IAM153_7,IAM180_2,1,1,1.4086847
IAM207_1,IAM319_1,1,1,1.045797
IAM353_2,IAM434_1,1,1,0.88373697
IAM260_1,IAM425_1,1,0,0.72372335
IAM132_2,IAM132_1,0,0,0.0939574
IAM340_9,IAM340_5,0,0,0.5732586
IAM048_1,IAM639_1,1,1,1.1893106
IAM347_4,IAM347_5,0,0,0.28900456
IAM017_1,IAM124_4,1,1,1.0573511
IAM339_9,IAM339_1,0,0,0.7251649
IAM071_1,IAM309_1,1,1,1.2967612
IAM342_1,IAM342_5,0,0,0.56065756
IAM081_1,IAM516_1,1,1,1.3860205
IAM262_1,IAM492_1,1,1,1.1076827
IAM337_8,IAM337_3,0,0,0.29793456
IAM347_7,IAM347_8,0,0,0.338978
IAM392_2,IAM392_1,0,0,0.2895527
IAM261_1,IAM621_1,1,0,0.45558226
IAM170_2,IAM170_1,0,0,0.4442074
IAM279_2,IAM325_1,1,1,0.8753025
IAM102_2,IAM228_1,1,1,1.1464815
IAM119_1,IAM373_1,1,1,1.4089983
IAM164_2,IAM344_8,1,1,1.4226797
IAM401_1,IAM534_1,1,1,1.296608
IAM006_1,IAM506_1,1,1,0.91401005
IAM031_1,IAM118_5,1,1,1.2871187
IAM315_5,IAM315_1,0,0,0.55305576
IAM038_1,IAM148_1,1,0,0.6331725
IAM026_1,IAM026_3,0,0,0.3666244
IAM166_2,IAM387_3,1,1,1.2816626
IAM035_1,IAM064_2,1,1,1.3934608
IAM267_1,IAM600_1,1,1,0.9876298
IAM345_6,IAM345_9,0,0,0.061947487
IAM202_4,IAM202_3,0,0,0.07809021
IAM106_1,IAM321_1,1,1,1.3608826
IAM128_3,IAM128_2,0,0,0.12732105
IAM207_4,IAM207_3,0,0,0.21209519
IAM017_2,IAM164_2,1,1,1.267465
IAM300_2,IAM300_1,0,0,0.37956056
IAM544_5,IAM591_1,1,0,0.7214441
IAM154_8,IAM154_7,0,0,0.122656345
IAM548_4,IAM548_3,0,0,0.47193223
IAM109_4,IAM564_1,1,1,1.4156356
IAM248_3,IAM248_2,0,0,0.1338202
IAM349_8,IAM349_6,0,0,0.22774772
IAM340_5,IAM340_2,0,0,0.53544897
IAM169_2,IAM389_4,1,1,0.9946274
IAM241_1,IAM241_4,0,0,0.27449366
IAM007_2,IAM549_2,1,1,1.4531841
IAM000_09,IAM000_29,0,0,0.51541394
IAM461_1,IAM522_1,1,1,1.0289521
IAM170_2,IAM329_1,1,1,0.8077859
IAM415_2,IAM415_6,0,0,0.39640102
IAM455_4,IAM455_5,0,0,0.48134175
IAM321_1,IAM611_1,1,1,0.9651894
IAM123_2,IAM123_4,0,0,0.21442956
IAM003_2,IAM399_1,1,1,0.9632439
IAM344_5,IAM344_7,0,0,0.18571056
IAM283_1,IAM459_1,1,1,1.1634715
IAM456_1,IAM456_2,0,0,0.2203114
IAM285_3,IAM285_2,0,0,0.2473196
IAM340_5,IAM340_6,0,0,0.4864712
IAM386_5,IAM386_4,0,0,0.26107588
IAM248_3,IAM248_5,0,0,0.15253425
IAM247_2,IAM480_2,1,1,1.3722697
IAM348_5,IAM348_4,0,0,0.18037172
IAM000_21,IAM357_2,1,1,0.93247193
IAM171_2,IAM609_1,1,1,1.1925197
IAM616_1,IAM649_1,1,1,1.0889655
IAM337_4,IAM337_2,0,0,0.13280822
IAM192_1,IAM369_1,1,1,0.84011906
IAM250_2,IAM269_1,1,1,1.3530481
IAM634_8,IAM634_5,0,0,0.63137037
IAM028_1,IAM127_3,1,1,0.9172534
IAM102_2,IAM526_1,1,1,1.2624581
IAM335_8,IAM335_7,0,0,0.23873843
IAM067_1,IAM425_1,1,1,1.2574637
IAM391_5,IAM484_1,1,1,1.4591054
IAM012_1,IAM640_1,1,1,0.9380979
IAM342_3,IAM342_5,0,0,0.2477516
IAM016_1,IAM439_1,1,1,1.1526421
IAM303_1,IAM436_1,1,1,0.9709168
IAM544_5,IAM544_2,0,0,0.14355263
IAM079_1,IAM532_1,1,0,0.7562356
IAM060_1,IAM060_4,0,0,0.13366029
IAM153_7,IAM153_6,0,0,0.16811667
IAM248_4,IAM248_2,0,1,0.9038563
IAM442_1,IAM470_1,1,1,0.85792786
IAM287_2,IAM287_3,0,0,0.24895266
IAM144_1,IAM218_1,1,0,0.32959428
IAM368_1,IAM431_1,1,0,0.66640615
IAM049_1,IAM332_4,1,1,1.3579851
IAM154_2,IAM154_4,0,0,0.45959216
IAM184_2,IAM647_1,1,1,1.4200094
IAM056_1,IAM252_1,1,1,1.3262813
IAM208_5,IAM208_2,0,0,0.037342448
IAM129_2,IAM129_1,0,0,0.1272454
IAM125_2,IAM125_5,0,0,0.7006629
IAM588_3,IAM588_4,0,0,0.20712076
IAM352_1,IAM352_5,0,0,0.17324004
IAM352_3,IAM352_2,0,0,0.10655306
IAM037_5,IAM466_1,1,1,1.0668695
IAM298_1,IAM298_2,0,0,0.17359905
IAM209_3,IAM209_1,0,0,0.4971097
IAM353_2,IAM521_1,1,0,0.5217851
IAM047_1,IAM573_1,1,0,0.683435
IAM342_1,IAM342_3,0,0,0.66727775
IAM413_1,IAM479_1,1,1,0.8545234
IAM111_1,IAM111_3,0,0,0.18714868
IAM337_8,IAM337_9,0,0,0.11421629
IAM246_2,IAM246_4,0,0,0.2703827
IAM193_3,IAM193_2,0,0,0.44512865
IAM152_1,IAM152_6,0,0,0.08252357
IAM154_3,IAM154_10,0,0,0.17710578
IAM025_2,IAM047_1,1,1,1.2656096
IAM053_1,IAM156_1,1,1,0.9426492
IAM455_3,IAM455_1,0,0,0.59480715
IAM304_1,IAM375_1,1,1,0.9082008
IAM202_1,IAM202_2,0,0,0.13839343
IAM248_3,IAM248_4,0,1,0.8658761
IAM135_2,IAM498_1,1,1,1.1812897
IAM156_1,IAM228_1,1,0,0.6804428
IAM230_2,IAM230_1,0,0,0.388923
IAM315_5,IAM315_6,0,0,0.41705716
IAM483_2,IAM483_1,0,0,0.058236655
IAM349_2,IAM349_1,0,0,0.5683852
IAM406_1,IAM435_1,1,1,1.38797
IAM349_7,IAM349_5,0,0,0.28655127
IAM339_3,IAM339_5,0,0,0.3203911
IAM335_6,IAM335_7,0,0,0.33636248
IAM658_1,IAM667_1,1,1,1.2207842
IAM203_5,IAM203_4,0,0,0.20746553
IAM166_1,IAM390_1,1,1,0.9356718
IAM151_10,IAM151_3,0,0,0.20709382
IAM393_3,IAM393_5,0,0,0.4554841
IAM000_09,IAM000_21,0,0,0.36143208
IAM016_1,IAM061_3,1,1,0.9153674
IAM013_3,IAM533_1,1,1,0.8320789
IAM174_2,IAM636_1,1,1,0.9919746
IAM336_4,IAM537_1,1,0,0.70173013
IAM275_2,IAM413_1,1,1,1.0253495
IAM150_3,IAM150_5,0,0,0.21962106
IAM338_6,IAM338_3,0,0,0.24358924
IAM013_2,IAM126_4,1,1,1.3827832
IAM012_2,IAM500_1,1,0,0.75704414
IAM117_3,IAM117_2,0,0,0.37096396
IAM019_3,IAM559_2,1,1,1.3495609
IAM152_10,IAM152_1,0,0,0.028132482
IAM155_4,IAM155_8,0,0,0.0700277
IAM548_2,IAM629_1,1,1,0.94836897
IAM209_3,IAM209_7,0,0,0.34810594
IAM671_3,IAM671_7,0,0,0.28012142
IAM336_6,IAM336_4,0,0,0.07567991
IAM013_1,IAM094_2,1,1,1.4580656
IAM084_1,IAM107_1,1,1,1.1283994
IAM339_6,IAM339_3,0,0,0.60038996
IAM153_2,IAM153_4,0,0,0.2141246
IAM110_4,IAM486_1,1,1,1.1305848
IAM647_1,IAM662_1,1,1,1.011496
IAM024_1,IAM436_1,1,0,0.50903594
IAM328_2,IAM328_1,0,0,0.12938532
IAM128_3,IAM128_4,0,0,0.14188989
IAM333_5,IAM333_7,0,0,0.13240628
IAM026_2,IAM026_4,0,0,0.2695149
IAM187_2,IAM642_1,1,1,0.91923904
IAM634_3,IAM634_8,0,0,0.50765854
IAM151_4,IAM151_9,0,0,0.17426306
IAM559_1,IAM604_1,1,0,0.5214409
IAM383_1,IAM469_1,1,1,0.76899767
IAM151_5,IAM151_1,0,0,0.066675425
IAM275_2,IAM275_1,0,0,0.24433272
IAM339_2,IAM339_1,0,0,0.42426667
IAM289_5,IAM289_3,0,0,0.29861104
IAM105_1,IAM556_1,1,0,0.56028444
IAM321_2,IAM503_1,1,1,1.3213428
IAM348_7,IAM348_4,0,0,0.16148147
IAM552_2,IAM552_5,0,0,0.4305109
IAM493_2,IAM493_1,0,0,0.37827557
IAM276_2,IAM315_6,1,1,1.3774703
IAM152_2,IAM152_5,0,0,0.111748345
IAM270_1,IAM348_6,1,1,1.4161475
IAM106_1,IAM282_1,1,1,1.3158455
IAM338_1,IAM338_7,0,0,0.21447882
IAM552_6,IAM552_4,0,0,0.3456691
IAM035_1,IAM538_1,1,1,1.0426044
IAM342_4,IAM342_3,0,0,0.22417466
IAM349_7,IAM349_4,0,0,0.45395768
IAM085_2,IAM085_1,0,0,0.43482178
IAM389_4,IAM389_5,0,0,0.08638048
IAM562_1,IAM662_1,1,0,0.6461738
IAM085_5,IAM578_1,1,1,1.4382715
IAM469_1,IAM585_2,1,1,0.9454868
IAM209_4,IAM209_6,0,0,0.28236178
IAM152_10,IAM152_6,0,0,0.085957386
IAM585_5,IAM585_3,0,1,0.7709696
IAM340_9,IAM340_7,0,0,0.4571852
IAM210_1,IAM210_2,0,0,0.13060893
IAM274_5,IAM331_1,1,0,0.631388
IAM169_1,IAM169_2,0,1,0.8013772
IAM383_2,IAM598_2,1,1,1.0503771
IAM117_4,IAM117_2,0,0,0.30597958
IAM066_1,IAM066_2,0,0,0.3710961
IAM366_1,IAM599_1,1,1,1.2589093
IAM342_8,IAM342_6,0,0,0.25666165
IAM110_1,IAM398_1,1,1,1.4395659
IAM165_2,IAM449_2,1,1,1.1919011
IAM414_1,IAM574_1,1,1,0.9312157
IAM378_1,IAM619_1,1,0,0.5343414
IAM273_2,IAM273_4,0,0,0.50718516
IAM250_1,IAM651_1,1,1,1.0463841
IAM314_1,IAM611_1,1,1,0.7808578
IAM192_2,IAM583_5,1,1,1.2308515
IAM558_1,IAM627_1,1,1,1.0475463
IAM635_4,IAM635_3,0,0,0.18594092
IAM390_2,IAM390_3,0,0,0.2317382
IAM274_3,IAM532_1,1,1,1.2314806
IAM583_5,IAM583_2,0,0,0.11336975
IAM294_2,IAM294_3,0,0,0.13356283
IAM349_3,IAM349_1,0,0,0.24940225
IAM102_1,IAM532_1,1,1,1.0132468
IAM150_3,IAM150_10,0,0,0.23200957
IAM384_8,IAM384_3,0,0,0.20350914
IAM172_2,IAM274_3,1,1,1.0036757
IAM111_3,IAM111_2,0,0,0.11365179
IAM087_1,IAM087_3,0,0,0.42442846
IAM341_4,IAM341_1,0,0,0.096008115
IAM012_1,IAM030_1,1,1,1.0488214
IAM348_3,IAM348_4,0,0,0.21116044
IAM191_1,IAM340_4,1,1,1.168171
IAM393_4,IAM402_1,1,1,1.27771
IAM061_1,IAM545_4,1,0,0.48661616
IAM336_6,IAM336_8,0,0,0.071775384
IAM052_1,IAM383_2,1,1,1.0820315
IAM347_2,IAM347_3,0,0,0.22609355
IAM173_4,IAM173_5,0,0,0.09353985
IAM474_1,IAM617_1,1,1,1.2667255
IAM048_1,IAM080_1,1,1,1.1577479
IAM011_1,IAM169_2,1,0,0.72161937
IAM334_1,IAM525_1,1,1,1.4675066
IAM063_1,IAM063_3,0,0,0.18443947
IAM408_2,IAM634_4,1,1,1.4102737
IAM335_3,IAM335_1,0,0,0.44756597
IAM334_8,IAM334_7,0,0,0.24195607
IAM226_1,IAM640_1,1,1,1.2291675
IAM415_7,IAM415_5,0,0,0.21830931
IAM223_1,IAM386_5,1,1,1.1601436
IAM150_8,IAM243_2,1,1,1.1700464
IAM413_1,IAM553_2,1,1,1.2467284
IAM126_2,IAM126_4,0,0,0.2559459
IAM221_1,IAM634_9,1,1,0.9350152
IAM634_2,IAM634_7,0,0,0.6326802
IAM017_2,IAM017_1,0,0,0.20512982
IAM154_5,IAM154_4,0,0,0.21858834
IAM589_1,IAM592_1,1,1,1.0082939
IAM152_5,IAM152_3,0,0,0.113971435
IAM045_1,IAM431_1,1,1,1.0314199
IAM073_1,IAM364_2,1,1,1.3212156
IAM415_3,IAM415_5,0,0,0.27313942
IAM453_1,IAM453_2,0,0,0.48670432
IAM333_4,IAM333_8,0,0,0.6193026
IAM012_2,IAM601_1,1,0,0.49038795
IAM115_1,IAM639_1,1,1,0.7984307
IAM009_1,IAM194_2,1,1,1.0505477
IAM357_1,IAM605_1,1,1,1.4147305
IAM415_5,IAM544_2,1,1,0.88727164
IAM072_1,IAM652_1,1,1,1.4645412
IAM048_1,IAM325_2,1,1,1.2416083
IAM152_5,IAM152_7,0,0,0.15647897
IAM334_8,IAM334_1,0,0,0.21338281
IAM423_1,IAM627_1,1,1,0.9257772
IAM043_1,IAM594_1,1,0,0.5527109
IAM003_2,IAM421_1,1,0,0.46752766
IAM006_1,IAM603_1,1,0,0.44560626
IAM015_1,IAM478_1,1,0,0.6428949
IAM346_9,IAM346_4,0,0,0.102334194
IAM162_1,IAM500_1,1,0,0.56092525
IAM289_4,IAM582_5,1,0,0.6978867
IAM019_1,IAM613_1,1,1,1.4259202
IAM481_2,IAM574_1,1,1,0.8710463
IAM152_8,IAM152_1,0,0,0.07797635
IAM154_7,IAM154_10,0,0,0.24311759
